1.5; 0
1.518577981651376; 0
1.5309633027522935; 0
1.543348623853211; 0
1.5681192660550458; 0
1.586697247706422; 0
1.605275229357798; 0
1.6300458715596329; 0
1.6486238532110091; 0
1.6672018348623854; 0
1.6919724770642202; 0
1.716743119266055; 0
1.7538990825688072; 0
1.7786697247706422; 0
1.803440366972477; 0
1.8096330275229358; 0.09756097560975618
1.8529816513761466; 0.1463414634146325
1.8839449541284403; 0.24390243902438868
1.9025229357798163; 0.29268292682926855
1.9211009174311926; 0.5365853658536572
1.9334862385321099; 0.6829268292682933
1.9644495412844036; 0.926829268292682
1.9954128440366972; 1.073170731707318
2.0077981651376144; 1.1707317073170742
2.020183486238532; 1.3170731707317085
2.038761467889908; 1.4146341463414647
2.0511467889908257; 1.6097560975609753
2.063532110091743; 1.7560975609756095
2.082110091743119; 1.8536585365853657
2.0883027522935778; 1.9999999999999982
2.1006880733944953; 2.097560975609756
2.1192660550458715; 2.2439024390243887
2.131651376146789; 2.3902439024390247
2.150229357798165; 2.585365853658537
2.156422018348624; 2.7317073170731696
2.175; 2.9268292682926838
2.193577981651376; 3.02439024390244
2.193577981651376; 3.170731707317074
2.2059633027522936; 3.2682926829268304
2.2245412844036694; 3.512195121951221
2.236926605504587; 3.7073170731707314
2.2493119266055044; 3.902439024390244
2.2678899082568806; 4.097560975609754
2.280275229357798; 4.195121951219512
2.2864678899082564; 4.341463414634145
2.298853211009174; 4.439024390243903
2.3112385321100914; 4.6829268292682915
2.31743119266055; 4.731707317073171
2.3298165137614677; 4.829268292682926
2.3298165137614677; 4.975609756097562
2.342201834862385; 5.073170731707316
2.3545871559633023; 5.26829268292683
2.3669724770642198; 5.365853658536587
2.373165137614679; 5.512195121951219
2.3855504587155965; 5.609756097560977
2.397935779816514; 5.7560975609756095
2.410321100917431; 5.902439024390244
2.4165137614678898; 6.097560975609756
2.4288990825688073; 6.2926829268292686
2.4412844036697248; 6.390243902439025
2.447477064220183; 6.536585365853659
2.4598623853211006; 6.682926829268293
2.4660550458715593; 6.926829268292684
2.472247706422018; 6.975609756097562
2.4908256880733943; 7.121951219512196
2.497018348623853; 7.268292682926829
2.5094036697247706; 7.365853658536585
2.5155963302752293; 7.463414634146343
2.5279816513761464; 7.609756097560975
2.5279816513761464; 7.707317073170733
2.540366972477064; 7.804878048780488
2.546559633027523; 7.951219512195124
2.55894495412844; 8.048780487804878
2.565137614678899; 8.24390243902439
2.5713302752293576; 8.341463414634147
2.589908256880734; 8.536585365853659
2.6022935779816514; 8.634146341463415
2.6084862385321097; 8.829268292682928
2.620871559633027; 8.926829268292682
2.6332568807339447; 9.121951219512196
2.645642201834862; 9.26829268292683
2.6580275229357797; 9.512195121951219
2.6642201834862385; 9.609756097560977
2.670412844036697; 9.707317073170731
2.688990825688073; 9.902439024390244
2.695183486238532; 10.097560975609756
2.7199541284403663; 10.341463414634147
2.732339449541284; 10.682926829268293
2.7509174311926605; 10.878048780487806
2.763302752293578; 11.02439024390244
2.781880733944954; 11.121951219512194
2.7942660550458713; 11.365853658536587
2.806651376146789; 11.51219512195122
2.8190366972477063; 11.609756097560975
2.831422018348624; 11.804878048780488
2.837614678899082; 11.902439024390244
2.8499999999999996; 12.04878048780488
2.8561926605504584; 12.097560975609756
2.8747706422018346; 12.292682926829269
2.887155963302752; 12.439024390243903
2.8995412844036696; 12.634146341463415
2.911926605504587; 12.731707317073171
2.9243119266055047; 12.878048780487806
2.930504587155963; 13.02439024390244
2.9428899082568805; 13.170731707317074
2.955275229357798; 13.317073170731708
2.973853211009174; 13.414634146341465
2.973853211009174; 13.609756097560975
2.9862385321100917; 13.707317073170731
2.9986238532110088; 13.853658536585368
3.0172018348623855; 14
3.0295871559633025; 14.195121951219512
3.04197247706422; 14.292682926829269
3.0605504587155963; 14.487804878048781
3.072935779816514; 14.585365853658537
3.0915137614678896; 14.731707317073171
3.103899082568807; 14.878048780487806
3.1162844036697246; 15.073170731707318
3.1348623853211004; 15.121951219512196
3.1596330275229354; 15.414634146341465
3.1844036697247704; 15.658536585365855
3.202981651376146; 15.80487804878049
3.221559633027523; 15.902439024390246
